Id,lesson_price,qualification,physics,chemistry,history,mean_exam_points,log_years_of_experience,log_month_of_experience,start_tutor,square_price,lesson_age,lesson_experience,lesson_qualification,total_subject,lesson_subject_binary,cluster
2934.0,1400.0,1.0,0.0,0.0,0.0,62.0,0.4054651081081644,1.791759469228055,32.5,1960000.0,0.8228856984427089,0.8774933232017343,1.0447002202093123,1.0,0.8201808356963245,4
2935.0,1550.0,1.0,1.0,0.0,1.0,67.0,1.6094379124341003,3.871201010907891,46.0,2402500.0,0.9142579647464105,0.8144546772006919,1.15663238666031,2.0,0.9159907300115875,2
2936.0,1600.0,2.0,0.0,0.0,0.0,53.0,1.791759469228055,4.0943445622221,42.0,2560000.0,0.943750157157585,0.8167467398764585,0.8976291563521369,0.0,0.9402415207563235,6
2937.0,1450.0,2.0,0.0,0.0,0.0,51.0,1.0986122886681098,3.1780538303479458,53.0,2102500.0,0.8524856698669642,0.9013140943055913,0.8134764229441241,0.0,0.8520938781854182,6
2938.0,1350.0,2.0,0.0,0.0,0.0,48.0,0.6931471805599453,2.4849066497880004,58.0,1822500.0,0.7936935547037253,0.8309454347129761,0.7573746006721155,0.0,0.7933287831381479,6
2939.0,2850.0,3.0,1.0,0.0,0.0,88.0,1.3862943611198906,3.58351893845611,34.0,8122500.0,1.6751601718298001,1.6396728016359918,1.1670986265228525,1.0,1.6801338371193153,1
2940.0,2300.0,2.0,0.0,0.0,0.0,71.0,0.6931471805599453,2.4849066497880004,26.0,5290000.0,1.361149547631719,1.4156848146961816,1.2903419122561968,0.0,1.351597186087215,5
2941.0,1500.0,1.0,0.0,0.0,0.0,39.0,0.6931471805599453,2.4849066497880004,43.0,2250000.0,0.884765772335236,0.9232727052366401,1.1193216645099775,0.0,0.8814764257090533,2
2942.0,1850.0,1.0,1.0,0.0,0.0,64.0,1.791759469228055,4.0943445622221,30.0,3422500.0,1.087384672942151,0.9443634179821552,1.3804967195623057,1.0,1.0906131925160467,2
2943.0,1400.0,1.0,0.0,0.0,0.0,64.0,0.6931471805599453,2.4849066497880004,41.0,1960000.0,0.8257813875128869,0.8617211915541975,1.0447002202093123,1.0,0.8409834080174398,4
2944.0,2550.0,3.0,1.0,0.0,0.0,91.0,1.3862943611198906,3.58351893845611,36.0,6502500.0,1.4988275221635055,1.467075664621677,1.044246139520447,2.0,1.4979051165940158,1
2945.0,2100.0,2.0,0.0,0.0,0.0,64.0,1.0986122886681098,3.1780538303479458,53.0,4410000.0,1.234634418428017,1.305351446925339,1.1781382677121797,0.0,1.2340669959926747,5
2946.0,1400.0,1.0,1.0,0.0,0.0,53.0,1.3862943611198906,3.58351893845611,34.0,1960000.0,0.8228856984427089,0.805453306066803,1.0447002202093123,1.0,0.8253289024445759,4
2947.0,1300.0,2.0,1.0,0.0,0.0,57.0,1.3862943611198906,3.58351893845611,52.0,1690000.0,0.7642974971221058,0.7479209270620314,0.7293236895361113,2.0,0.7636379025773414,0
2948.0,2200.0,3.0,1.0,0.0,0.0,88.0,0.4054651081081644,1.791759469228055,31.5,4840000.0,1.2931060975528283,1.378918079317011,0.9009182380176406,2.0,1.292310296669347,3
2949.0,1700.0,2.0,1.0,0.0,0.0,77.0,0.4054651081081644,1.791759469228055,51.5,2890000.0,0.9994659577750614,1.065527606744963,0.9537309786241455,1.0,1.0021850958255565,7
2950.0,1250.0,1.0,0.0,0.0,0.0,58.0,1.3862943611198906,3.58351893845611,45.0,1562500.0,0.7373048102793633,0.7191547375596455,0.9327680537583146,1.0,0.7248627938283111,0
2951.0,2200.0,3.0,0.0,0.0,0.0,79.0,1.0986122886681098,3.1780538303479458,34.0,4840000.0,1.2931060975528283,1.3675110396360695,0.9009182380176406,0.0,1.292832091039945,3
2952.0,1550.0,2.0,0.0,1.0,0.0,57.0,0.6931471805599453,2.4849066497880004,31.0,2402500.0,0.9110520232758562,0.9540484620778614,0.8695782452161327,1.0,0.9114593301435407,6
2953.0,1150.0,1.0,0.0,0.0,0.0,52.0,1.0986122886681098,3.1780538303479458,53.0,1322500.0,0.6761093243772475,0.7148353161734,0.8581466094576494,0.0,0.6757985930436075,0
2954.0,2250.0,3.0,1.0,0.0,0.0,82.0,0.4054651081081644,1.791759469228055,35.5,5062500.0,1.3224948724972108,1.4102571265742159,0.9213936525180415,2.0,1.3423902717081513,3
2955.0,1400.0,1.0,0.0,0.0,0.0,40.0,1.6094379124341003,3.871201010907891,46.0,1960000.0,0.8257813875128869,0.7356364826328831,1.0447002202093123,0.0,0.822711330661783,4
2956.0,1600.0,2.0,0.0,0.0,0.0,59.0,0.6931471805599453,2.4849066497880004,28.0,2560000.0,0.9468866418307611,0.9848242189190828,0.8976291563521369,0.0,0.9402415207563235,6
2957.0,1750.0,1.0,0.0,0.0,0.0,63.0,1.791759469228055,4.0943445622221,21.0,3062500.0,1.035657264502395,0.8933167467398765,1.3058752752616405,0.0,1.0283891633272289,2
2958.0,2150.0,2.0,0.0,0.0,0.0,67.0,1.0986122886681098,3.1780538303479458,42.0,4622500.0,1.268164273680505,1.3364312432807044,1.206189178848184,0.0,1.2634495435163098,5
2959.0,2200.0,3.0,0.0,0.0,0.0,83.0,0.4054651081081644,1.791759469228055,39.5,4840000.0,1.2931060975528283,1.378918079317011,0.9009182380176406,1.0,1.2757585171378274,3
2960.0,1450.0,1.0,1.0,0.0,0.0,67.0,0.4054651081081644,1.791759469228055,40.5,2102500.0,0.8552735799240615,0.9088323704589392,1.082010942359645,1.0,0.8548049346747394,4
2961.0,1550.0,2.0,1.0,0.0,0.0,72.0,1.0986122886681098,3.1780538303479458,35.0,2402500.0,0.9110520232758562,0.9634736870163217,0.8695782452161327,1.0,0.9137569991350663,6
2962.0,1550.0,2.0,0.0,0.0,0.0,58.0,0.6931471805599453,2.4849066497880004,48.0,2402500.0,0.9142579647464105,0.9540484620778614,0.8695782452161327,1.0,0.8988298643471057,6
2963.0,1350.0,1.0,1.0,0.0,0.0,51.0,1.0986122886681098,3.1780538303479458,48.0,1822500.0,0.7962891951017124,0.8391545015948608,1.0073894980589797,1.0,0.7958528702144125,4
2964.0,2100.0,2.0,0.0,0.0,0.0,67.0,1.3862943611198906,3.58351893845611,51.0,4410000.0,1.234634418428017,1.2081799591002045,1.1781382677121797,0.0,1.2340669959926747,5
2965.0,1500.0,1.0,0.0,0.0,0.0,61.0,0.6931471805599453,2.4849066497880004,40.0,2250000.0,0.884765772335236,0.9232727052366401,1.1193216645099775,1.0,0.9010536514472569,2
2966.0,2400.0,3.0,1.0,0.0,0.0,91.0,1.791759469228055,4.0943445622221,44.0,5760000.0,1.4156252357363777,1.2251201098146878,0.9828198960192442,1.0,1.4148495470478444,3
2967.0,2250.0,3.0,0.0,0.0,0.0,77.0,0.6931471805599453,2.4849066497880004,37.0,5062500.0,1.3224948724972108,1.38490905785496,0.9213936525180415,0.0,1.3222146385635798,3
2968.0,2200.0,3.0,0.0,0.0,0.0,79.0,0.6931471805599453,2.4849066497880004,38.0,4840000.0,1.2931060975528283,1.3541333010137389,0.9009182380176406,1.0,1.2757585171378274,3
2969.0,1450.0,2.0,1.0,0.0,0.0,71.0,0.4054651081081644,1.791759469228055,54.5,2102500.0,0.8524856698669642,0.9088323704589392,0.8134764229441241,1.0,0.8548049346747394,6
2970.0,1250.0,1.0,0.0,0.0,0.0,53.0,1.0986122886681098,3.1780538303479458,57.0,1562500.0,0.7349014395404864,0.7769949088841305,0.9327680537583146,0.0,0.7345636880908777,0
2971.0,2600.0,2.0,0.0,0.0,0.0,69.0,1.3862943611198906,3.58351893845611,49.0,6760000.0,1.5285949942442116,1.4958418541240628,1.4586473790722225,1.0,1.507714611162887,5
2972.0,1250.0,1.0,0.0,0.0,0.0,63.0,0.6931471805599453,2.4849066497880004,37.0,1562500.0,0.7347193736095615,0.7693939210305334,0.9327680537583146,0.0,0.7345636880908777,0
2973.0,1900.0,1.0,0.0,0.0,0.0,39.0,1.0986122886681098,3.1780538303479458,41.0,3610000.0,1.1207033116246323,1.1810322615038782,1.4178074417126383,0.0,1.1165368058981342,5
2974.0,2250.0,3.0,0.0,0.0,0.0,77.0,0.4054651081081644,1.791759469228055,39.5,5062500.0,1.3224948724972108,1.4102571265742159,0.9213936525180415,1.0,1.30475302889096,3
2975.0,2250.0,3.0,0.0,0.0,0.0,83.0,0.4054651081081644,1.791759469228055,48.5,5062500.0,1.327148658502854,1.4102571265742159,0.9213936525180415,0.0,1.3222146385635798,3
2976.0,1500.0,1.0,1.0,0.0,0.0,45.0,0.4054651081081644,1.791759469228055,49.5,2250000.0,0.884765772335236,0.9401714177161439,1.1193216645099775,1.0,0.8842809669049028,2
2977.0,1350.0,2.0,0.0,0.0,0.0,54.0,0.6931471805599453,2.4849066497880004,44.0,1822500.0,0.7962891951017124,0.8309454347129761,0.7573746006721155,0.0,0.7933287831381479,6
2978.0,1800.0,1.0,0.0,0.0,0.0,60.0,1.3862943611198906,3.58351893845611,44.0,3240000.0,1.0617189268022833,1.0355828220858896,1.343185997411973,0.0,1.057771710850864,2
2979.0,1500.0,1.0,0.0,0.0,0.0,57.0,1.0986122886681098,3.1780538303479458,43.0,2250000.0,0.884765772335236,0.9323938906609566,1.1193216645099775,0.0,0.8814764257090533,2
2980.0,1550.0,1.0,0.0,0.0,0.0,49.0,1.6094379124341003,3.871201010907891,33.0,2402500.0,0.9110520232758562,0.8144546772006919,1.15663238666031,0.0,0.9108589732326884,2
2981.0,1300.0,1.0,0.0,1.0,0.0,41.0,1.6094379124341003,3.871201010907891,50.0,1690000.0,0.7642974971221058,0.683091019587677,0.9700787759086472,1.0,0.7644497607655503,0
2982.0,1150.0,1.0,1.0,0.0,0.0,52.0,0.6931471805599453,2.4849066497880004,40.0,1322500.0,0.6783204254570142,0.7078424073480908,0.8581466094576494,1.0,0.6779487412937588,0
2983.0,1150.0,1.0,0.0,0.0,0.0,56.0,1.0986122886681098,3.1780538303479458,39.0,1322500.0,0.6783204254570142,0.7148353161734,0.8581466094576494,0.0,0.6757985930436075,0
2984.0,1150.0,1.0,0.0,0.0,0.0,48.0,0.6931471805599453,2.4849066497880004,39.0,1322500.0,0.6759418237207966,0.7078424073480908,0.8581466094576494,1.0,0.6737199721791236,0
2985.0,1150.0,1.0,0.0,0.0,0.0,45.0,1.0986122886681098,3.1780538303479458,30.0,1322500.0,0.6759418237207966,0.7148353161734,0.8581466094576494,0.0,0.6757985930436075,0
2986.0,2600.0,2.0,1.0,0.0,0.0,82.0,1.791759469228055,4.0943445622221,47.0,6760000.0,1.5285949942442116,1.3272134522992451,1.4586473790722225,1.0,1.532753675968498,5
2987.0,2250.0,2.0,1.0,0.0,0.0,68.0,1.3862943611198906,3.58351893845611,42.0,5062500.0,1.327148658502854,1.294478527607362,1.2622910011201927,1.0,1.3264214503573541,5
2988.0,2250.0,3.0,1.0,0.0,0.0,86.0,0.4054651081081644,1.791759469228055,44.5,5062500.0,1.327148658502854,1.4102571265742159,0.9213936525180415,1.0,1.3264214503573541,3
2989.0,1150.0,2.0,0.0,0.0,0.0,52.0,0.4054651081081644,1.791759469228055,35.5,1322500.0,0.6759418237207966,0.7207980869157103,0.6451709561280984,1.0,0.6908077994428969,9
2990.0,1100.0,1.0,0.0,0.0,0.0,53.0,0.6931471805599453,2.4849066497880004,51.0,1210000.0,0.646713266795628,0.6770666505068694,0.8208358873073168,0.0,0.6464160455199724,0
2991.0,1750.0,2.0,1.0,0.0,0.0,77.0,1.0986122886681098,3.1780538303479458,48.0,3062500.0,1.0322267343911087,1.0877928724377826,0.9817818897601498,2.0,1.0521769177608846,7
2992.0,2200.0,2.0,1.0,0.0,0.0,81.0,0.4054651081081644,1.791759469228055,46.5,4840000.0,1.2976564660916794,1.378918079317011,1.2342400899841883,1.0,1.2969454181271907,5
2993.0,2150.0,1.0,0.0,1.0,0.0,49.0,1.9459101490553132,4.276666119016055,42.0,4622500.0,1.268164273680505,1.047627770653966,1.604361052464301,2.0,1.2427318080165146,5
2994.0,1450.0,1.0,1.0,0.0,0.0,65.0,1.0986122886681098,3.1780538303479458,37.0,2102500.0,0.8522744733870914,0.9013140943055913,1.082010942359645,1.0,0.8548049346747394,4
2995.0,1200.0,1.0,1.0,0.0,0.0,57.0,0.4054651081081644,1.791759469228055,34.5,1440000.0,0.705330598665179,0.7521371341729152,0.895457331607982,1.0,0.7074247735239222,0
2996.0,1500.0,1.0,0.0,0.0,0.0,45.0,1.0986122886681098,3.1780538303479458,28.0,2250000.0,0.8877062267163386,0.9323938906609566,1.1193216645099775,0.0,0.8814764257090533,2
2997.0,1550.0,2.0,0.0,0.0,0.0,54.0,0.6931471805599453,2.4849066497880004,46.0,2402500.0,0.9142579647464105,0.9540484620778614,0.8695782452161327,0.0,0.9108589732326884,6
2998.0,1500.0,1.0,1.0,0.0,0.0,46.0,0.6931471805599453,2.4849066497880004,40.0,2250000.0,0.884765772335236,0.9232727052366401,1.1193216645099775,1.0,0.8842809669049028,2
2999.0,1050.0,1.0,0.0,1.0,0.0,53.0,1.0986122886681098,3.1780538303479458,44.0,1102500.0,0.6193360406346652,0.6526757234626696,0.7835251651569842,1.0,0.6174401913875598,0
3000.0,1400.0,1.0,1.0,0.0,0.0,63.0,1.0986122886681098,3.1780538303479458,42.0,1960000.0,0.8257813875128869,0.8702342979502261,1.0447002202093123,1.0,0.8253289024445759,4
3001.0,1450.0,1.0,0.0,0.0,0.0,57.0,0.4054651081081644,1.791759469228055,44.5,2102500.0,0.8552735799240615,0.9088323704589392,1.082010942359645,0.0,0.8520938781854182,4
3002.0,1450.0,2.0,0.0,0.0,0.0,57.0,0.6931471805599453,2.4849066497880004,41.0,2102500.0,0.8552735799240615,0.8924969483954187,0.8134764229441241,0.0,0.8520938781854182,6
3003.0,1250.0,1.0,0.0,0.0,0.0,54.0,0.6931471805599453,2.4849066497880004,48.0,1562500.0,0.7373048102793633,0.7693939210305334,0.9327680537583146,1.0,0.732304317586004,0
3004.0,1100.0,1.0,1.0,0.0,0.0,67.0,0.6931471805599453,2.4849066497880004,47.0,1210000.0,0.6488282330458397,0.6770666505068694,0.8208358873073168,1.0,0.6484727090635953,0
3005.0,2600.0,2.0,0.0,1.0,0.0,71.0,1.3862943611198906,3.58351893845611,45.0,6760000.0,1.5335940053810757,1.4958418541240628,1.4586473790722225,1.0,1.5288995215311005,1
3006.0,1900.0,2.0,0.0,1.0,0.0,73.0,1.3862943611198906,3.58351893845611,54.0,3610000.0,1.117050188101539,1.0931152010906613,1.0659346231681626,3.0,1.1151241534988714,7
3007.0,1450.0,2.0,0.0,0.0,0.0,55.0,0.6931471805599453,2.4849066497880004,52.0,2102500.0,0.8524856698669642,0.8924969483954187,0.8134764229441241,0.0,0.8520938781854182,6
3008.0,2350.0,2.0,0.0,1.0,0.0,70.0,1.6094379124341003,3.871201010907891,41.0,5522500.0,1.386133043325203,1.2348183815623395,1.318392823392201,1.0,1.38188995215311,5
3009.0,2650.0,3.0,0.0,0.0,0.0,89.0,1.6094379124341003,3.871201010907891,40.0,7022500.0,1.5630861977922503,1.392454770697957,1.0851969685212488,0.0,1.5572750187526607,1
3010.0,1800.0,3.0,0.0,0.0,1.0,77.0,1.6094379124341003,3.871201010907891,37.0,3240000.0,1.0617189268022833,0.9458183348137067,0.7371149220144332,1.0,1.1002277904328017,6
3011.0,2200.0,3.0,1.0,0.0,0.0,83.0,1.0986122886681098,3.1780538303479458,27.0,4840000.0,1.3019691325172966,1.3675110396360695,0.9009182380176406,1.0,1.2969454181271907,3
3012.0,1500.0,2.0,0.0,0.0,0.0,53.0,0.4054651081081644,1.791759469228055,48.5,2250000.0,0.884765772335236,0.9401714177161439,0.8415273340801284,0.0,0.8814764257090533,6
3013.0,1550.0,2.0,0.0,0.0,0.0,70.0,1.0986122886681098,3.1780538303479458,37.0,2402500.0,0.9110520232758562,0.9634736870163217,0.8695782452161327,1.0,0.908057353806645,6
3014.0,1500.0,1.0,0.0,1.0,1.0,41.0,0.4054651081081644,1.791759469228055,48.5,2250000.0,0.884765772335236,0.9401714177161439,1.1193216645099775,2.0,0.8459869848156182,2
3015.0,1300.0,2.0,0.0,1.0,0.0,60.0,0.4054651081081644,1.791759469228055,39.5,1690000.0,0.7641081485539439,0.8148152286873247,0.7293236895361113,2.0,0.8218048557031608,6
3016.0,1100.0,1.0,1.0,0.0,0.0,72.0,1.3862943611198906,3.58351893845611,46.0,1210000.0,0.6488282330458397,0.6328561690524881,0.8208358873073168,2.0,0.6461551483346735,0
3017.0,2200.0,3.0,0.0,1.0,0.0,79.0,0.4054651081081644,1.791759469228055,53.5,4840000.0,1.293426533591256,1.378918079317011,0.9009182380176406,1.0,1.2936842105263158,3
3018.0,1750.0,2.0,0.0,0.0,0.0,62.0,0.4054651081081644,1.791759469228055,35.5,3062500.0,1.0286071230533862,1.0968666540021679,0.9817818897601498,0.0,1.0283891633272289,7
3019.0,1500.0,1.0,0.0,1.0,0.0,65.0,1.0986122886681098,3.1780538303479458,38.0,2250000.0,0.8816632483314738,0.9323938906609566,1.1193216645099775,1.0,0.8820574162679427,2
3020.0,1400.0,2.0,0.0,0.0,0.0,64.0,1.0986122886681098,3.1780538303479458,45.0,1960000.0,0.8257813875128869,0.8702342979502261,0.7854255118081198,1.0,0.8201808356963245,6
3021.0,2200.0,3.0,0.0,0.0,0.0,74.0,0.4054651081081644,1.791759469228055,47.5,4840000.0,1.2976564660916794,1.378918079317011,0.9009182380176406,0.0,1.292832091039945,3
3022.0,1450.0,2.0,1.0,1.0,1.0,62.0,1.3862943611198906,3.58351893845611,37.0,2102500.0,0.8522744733870914,0.8342194955691888,0.8134764229441241,3.0,0.85451197053407,6
3023.0,2200.0,2.0,1.0,0.0,0.0,72.0,1.3862943611198906,3.58351893845611,53.0,4840000.0,1.293426533591256,1.2657123381049762,1.2342400899841883,2.0,1.3125593767813035,5
3024.0,2250.0,1.0,0.0,1.0,0.0,39.0,1.3862943611198906,3.58351893845611,52.0,5062500.0,1.3228225911728755,1.294478527607362,1.6789824967649662,1.0,1.3230861244019139,5
3025.0,1100.0,1.0,0.0,0.0,0.0,63.0,0.6931471805599453,2.4849066497880004,36.0,1210000.0,0.6465530487764142,0.6770666505068694,0.8208358873073168,1.0,0.6607726777279883,0
3026.0,1500.0,1.0,0.0,0.0,0.0,34.0,0.4054651081081644,1.791759469228055,52.5,2250000.0,0.8818817274485836,0.9401714177161439,1.1193216645099775,0.0,0.8814764257090533,2
3027.0,1450.0,1.0,1.0,1.0,0.0,65.0,1.3862943611198906,3.58351893845611,60.0,2102500.0,0.8523392419776662,0.8342194955691888,1.082010942359645,2.0,0.865161707140957,4
3028.0,1500.0,1.0,0.0,0.0,0.0,35.0,0.4054651081081644,1.791759469228055,57.5,2250000.0,0.8818817274485836,0.9401714177161439,1.1193216645099775,0.0,0.8814764257090533,2
3029.0,2200.0,2.0,0.0,0.0,0.0,75.0,0.4054651081081644,1.791759469228055,47.5,4840000.0,1.2976564660916794,1.378918079317011,1.2342400899841883,1.0,1.3215453554559766,5
3030.0,1750.0,2.0,1.0,0.0,0.0,64.0,0.4054651081081644,1.791759469228055,53.5,3062500.0,1.0288620153566808,1.0968666540021679,0.9817818897601498,1.0,1.03166112805572,7
3031.0,1350.0,1.0,1.0,0.0,0.0,65.0,0.6931471805599453,2.4849066497880004,40.0,1822500.0,0.7962891951017124,0.8309454347129761,1.0073894980589797,2.0,0.8054341630248908,4
3032.0,1500.0,2.0,1.0,0.0,0.0,57.0,1.0986122886681098,3.1780538303479458,44.0,2250000.0,0.884765772335236,0.9323938906609566,0.8415273340801284,1.0,0.8842809669049028,6
3033.0,1500.0,2.0,0.0,0.0,0.0,58.0,0.4054651081081644,1.791759469228055,52.5,2250000.0,0.8818817274485836,0.9401714177161439,0.8415273340801284,0.0,0.8814764257090533,6
3034.0,1200.0,1.0,1.0,1.0,0.0,60.0,0.6931471805599453,2.4849066497880004,48.0,1440000.0,0.7078126178681888,0.738618164189312,0.895457331607982,2.0,0.7159958955649298,0
3035.0,2250.0,3.0,0.0,0.0,0.0,83.0,1.0986122886681098,3.1780538303479458,35.0,5062500.0,1.3224948724972108,1.3985908359914347,0.9213936525180415,0.0,1.3222146385635798,3
3036.0,2950.0,2.0,0.0,0.0,1.0,89.0,1.3862943611198906,3.58351893845611,36.0,8702500.0,1.7339377217185652,1.6972051806407635,1.6550037570242524,2.0,1.632841328413284,8
3037.0,2300.0,3.0,1.0,1.0,0.0,89.0,0.6931471805599453,2.4849066497880004,22.0,5290000.0,1.361149547631719,1.4156848146961816,0.9418690670184424,2.0,1.3723254664994489,3
3038.0,1750.0,2.0,1.0,0.0,0.0,65.0,0.4054651081081644,1.791759469228055,50.5,3062500.0,1.0288620153566808,1.0968666540021679,0.9817818897601498,1.0,1.03166112805572,7
3039.0,1550.0,1.0,0.0,0.0,0.0,37.0,0.6931471805599453,2.4849066497880004,45.0,2402500.0,0.9142579647464105,0.9540484620778614,1.15663238666031,1.0,0.908057353806645,2
3040.0,1800.0,2.0,1.0,0.0,0.0,72.0,0.6931471805599453,2.4849066497880004,55.0,3240000.0,1.0582580729383002,1.1079272462839682,1.0098328008961541,1.0,1.0611371602858832,7
3041.0,2350.0,3.0,0.0,1.0,0.0,80.0,1.6094379124341003,3.871201010907891,38.0,5522500.0,1.386133043325203,1.2348183815623395,0.9623444815188433,1.0,1.38188995215311,3
3042.0,1450.0,1.0,0.0,0.0,0.0,65.0,1.0986122886681098,3.1780538303479458,47.0,2102500.0,0.8552735799240615,0.9013140943055913,1.082010942359645,0.0,0.8520938781854182,4
3043.0,2150.0,3.0,0.0,0.0,0.0,83.0,0.6931471805599453,2.4849066497880004,49.0,4622500.0,1.268164273680505,1.3233575441725174,0.8804428235172396,0.0,1.2634495435163098,3
3044.0,1150.0,1.0,0.0,0.0,0.0,53.0,0.6931471805599453,2.4849066497880004,48.0,1322500.0,0.6783204254570142,0.7078424073480908,0.8581466094576494,0.0,0.6757985930436075,0
3045.0,1350.0,1.0,0.0,1.0,0.0,52.0,1.3862943611198906,3.58351893845611,39.0,1822500.0,0.7962891951017124,0.7766871165644172,1.0073894980589797,1.0,0.7938516746411484,4
3046.0,1400.0,1.0,0.0,0.0,0.0,67.0,1.6094379124341003,3.871201010907891,29.0,1960000.0,0.8228856984427089,0.7356364826328831,1.0447002202093123,0.0,0.822711330661783,4
3047.0,2200.0,4.0,0.0,0.0,0.0,79.0,1.3862943611198906,3.58351893845611,39.0,4840000.0,1.2976564660916794,1.2657123381049762,0.8960543063215952,0.0,1.292832091039945,3
3048.0,2300.0,3.0,0.0,0.0,0.0,78.0,0.6931471805599453,2.4849066497880004,52.0,5290000.0,1.352218648754495,1.4156848146961816,0.9418690670184424,0.0,1.351597186087215,3
3049.0,1750.0,2.0,0.0,0.0,0.0,59.0,1.0986122886681098,3.1780538303479458,44.0,3062500.0,1.0322267343911087,1.0877928724377826,0.9817818897601498,0.0,1.0283891633272289,7
3050.0,1250.0,1.0,0.0,0.0,0.0,58.0,1.3862943611198906,3.58351893845611,43.0,1562500.0,0.7373048102793633,0.7191547375596455,0.9327680537583146,0.0,0.7345636880908777,0
3051.0,1600.0,1.0,1.0,0.0,0.0,49.0,0.6931471805599453,2.4849066497880004,52.0,2560000.0,0.9406738426118225,0.9848242189190828,1.1939431088106427,1.0,0.9432330313652296,2
3052.0,1650.0,2.0,0.0,1.0,0.0,65.0,1.791759469228055,4.0943445622221,33.0,2722500.0,0.9698295731646212,0.8422700754975978,0.9256800674881412,2.0,1.0430600091617042,7
3053.0,1500.0,2.0,1.0,1.0,0.0,62.0,1.3862943611198906,3.58351893845611,56.0,2250000.0,0.8818817274485836,0.8629856850715747,0.8415273340801284,2.0,0.8949948694561624,6
3054.0,2150.0,2.0,0.0,0.0,1.0,68.0,0.6931471805599453,2.4849066497880004,42.0,4622500.0,1.268164273680505,1.3233575441725174,1.206189178848184,1.0,1.3141609719058465,5
3055.0,1750.0,2.0,0.0,0.0,0.0,69.0,0.6931471805599453,2.4849066497880004,42.0,3062500.0,1.0322267343911087,1.0771514894427467,0.9817818897601498,0.0,1.0283891633272289,7
3056.0,2950.0,3.0,0.0,0.0,0.0,85.0,1.3862943611198906,3.58351893845611,37.0,8702500.0,1.7339377217185652,1.6972051806407635,1.2080494555236543,0.0,1.7335703038944714,8
3057.0,1550.0,1.0,1.0,0.0,0.0,42.0,1.0986122886681098,3.1780538303479458,50.0,2402500.0,0.9112777850302031,0.9634736870163217,1.15663238666031,1.0,0.9137569991350663,2
3058.0,2150.0,2.0,1.0,0.0,0.0,73.0,0.4054651081081644,1.791759469228055,38.5,4622500.0,1.2637173226084457,1.3475790320598062,1.206189178848184,1.0,1.2674693858970274,5
3059.0,1300.0,2.0,0.0,1.0,0.0,51.0,1.6094379124341003,3.871201010907891,50.0,1690000.0,0.7642974971221058,0.683091019587677,0.7293236895361113,1.0,0.7644497607655503,0
3060.0,2150.0,2.0,1.0,0.0,0.0,70.0,0.4054651081081644,1.791759469228055,53.5,4622500.0,1.2640304760096366,1.3475790320598062,1.206189178848184,1.0,1.2674693858970274,5
3061.0,1450.0,1.0,1.0,0.0,0.0,68.0,0.4054651081081644,1.791759469228055,35.5,2102500.0,0.8522744733870914,0.9088323704589392,1.082010942359645,1.0,0.8548049346747394,4
3062.0,1700.0,2.0,0.0,0.0,0.0,64.0,0.4054651081081644,1.791759469228055,67.5,2890000.0,0.9992942836979534,1.065527606744963,0.9537309786241455,0.0,0.9990066158035937,7
3063.0,1300.0,1.0,1.0,0.0,0.0,64.0,0.4054651081081644,1.791759469228055,43.5,1690000.0,0.7667970026905379,0.8148152286873247,0.9700787759086472,1.0,0.766376837984249,4
3064.0,1400.0,1.0,0.0,0.0,0.0,59.0,0.6931471805599453,2.4849066497880004,58.0,1960000.0,0.8230896122853447,0.8617211915541975,1.0447002202093123,0.0,0.822711330661783,4
3065.0,2200.0,2.0,0.0,0.0,0.0,74.0,0.4054651081081644,1.791759469228055,30.5,4840000.0,1.2931060975528283,1.378918079317011,1.2342400899841883,1.0,1.288855598951367,5
3066.0,1000.0,1.0,0.0,0.0,0.0,50.0,1.0986122886681098,3.1780538303479458,49.0,1000000.0,0.587921151632389,0.6215959271073044,0.7462144430066516,1.0,0.6007024342981713,9
3067.0,2550.0,2.0,1.0,1.0,0.0,92.0,1.6094379124341003,3.871201010907891,39.0,6502500.0,1.504101812969901,1.3399093076527513,1.4305964679362182,3.0,1.6268545994065282,5
3068.0,1650.0,2.0,0.0,0.0,0.0,65.0,1.0986122886681098,3.1780538303479458,37.0,2722500.0,0.9698295731646212,1.0256332797270522,0.9256800674881412,0.0,0.9696240682799586,7
3069.0,950.0,1.0,0.0,0.0,0.0,54.0,1.791759469228055,4.0943445622221,36.0,902500.0,0.5603516558123162,0.48494337680164723,0.7089037208563191,0.0,0.5582684029490671,9
3070.0,1350.0,1.0,0.0,0.0,0.0,64.0,0.6931471805599453,2.4849066497880004,42.0,1822500.0,0.7962891951017124,0.8309454347129761,1.0073894980589797,1.0,0.8109482863025311,4
3071.0,1150.0,2.0,1.0,0.0,0.0,58.0,1.6094379124341003,3.871201010907891,38.0,1322500.0,0.6783204254570142,0.6042728250198682,0.6451709561280984,2.0,0.6755258368953405,9
3072.0,1950.0,2.0,1.0,0.0,0.0,70.0,1.3862943611198906,3.58351893845611,49.0,3802500.0,1.1464462456831586,1.1218813905930471,1.093985534304167,1.0,1.1495652569763737,7
3073.0,1350.0,1.0,0.0,0.0,0.0,61.0,0.6931471805599453,2.4849066497880004,43.0,1822500.0,0.7962891951017124,0.8309454347129761,1.0073894980589797,0.0,0.7933287831381479,4
